"Reference","Gene.Symbol","Annotation","p.val_1_control_EBSS-0_control_UT","log2FC_1_control_EBSS-0_control_UT","0_control_UT","q.val_1_control_EBSS-0_control_UT","sig_1_control_EBSS-0_control_UT","p.val_2_LIR_UT-0_control_UT","log2FC_2_LIR_UT-0_control_UT","1_control_EBSS","q.val_2_LIR_UT-0_control_UT","sig_2_LIR_UT-0_control_UT","2_LIR_UT","p.val_2_LIR_UT-1_control_EBSS","log2FC_2_LIR_UT-1_control_EBSS","q.val_2_LIR_UT-1_control_EBSS","sig_2_LIR_UT-1_control_EBSS","p.val_anova","q.val_anova","anova_sig","p.val_2_LIR_EBSS-0_control_UT","log2FC_2_LIR_EBSS-0_control_UT","2_LIR_EBSS","q.val_2_LIR_EBSS-0_control_UT","sig_2_LIR_EBSS-0_control_UT","p.val_2_LIR_EBSS-1_control_EBSS","log2FC_2_LIR_EBSS-1_control_EBSS","q.val_2_LIR_EBSS-1_control_EBSS","sig_2_LIR_EBSS-1_control_EBSS","p.val_2_LIR_EBSS-2_LIR_UT","log2FC_2_LIR_EBSS-2_LIR_UT","q.val_2_LIR_EBSS-2_LIR_UT","sig_2_LIR_EBSS-2_LIR_UT","cluster","0_control_UT_1","0_control_UT_2","1_control_EBSS_1","1_control_EBSS_2","1_control_EBSS_3","2_LIR_UT_1","2_LIR_UT_2","2_LIR_EBSS_1","2_LIR_EBSS_2","2_LIR_EBSS_3"
"sp|P28300|LYOX_HUMAN","LOX","Protein-lysine 6-oxidase OS=Homo sapiens OX=9606 GN=LOX PE=1 SV=2",0.0553481762758347,0.438676485724566,13.3132793235237,0.0838422373956162,"n.s.",0.365602806351795,-0.24318880735046,13.7519558092483,0.6217527974964,"n.s.",13.0700905161732,0.0467469250819515,-0.681865293075026,0.0960784901053586,"n.s.",0.0226730787228578,0.0355980391464447,"sig",0.0604456757856602,0.282366235812489,13.5956455593362,0.0878233797383128,"n.s.",0.296385918084403,-0.156310249912076,0.519707783479188,"n.s.",0.060639137681,0.525555043162949,0.11200755893093,"n.s.",1,13.3511587289265,13.2753999181209,13.5429049157545,13.9110680742234,13.8018944377669,13.2761703997289,12.8640106326176,13.67890251465,13.6537921735339,13.4542419898247
"sp|P28838|AMPL_HUMAN","LAP3","Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3",0.0102424767785325,-1.60598239340363,15.0634773433332,0.0239155001793821,"down",0.682369225213109,-0.151628946815594,13.4574949499296,0.828772125054674,"n.s.",14.9118483965176,0.00196877428571594,1.45435344658803,0.0220313176485691,"up",0.00012455048456512,0.000735612248189661,"sig",0.00413262321836479,-1.92476057141746,13.1387167719157,0.0130877370242975,"down",0.0487244951971323,-0.318778178013831,0.208128653113599,"n.s.",2.49919828852069e-05,-1.77313162460186,0.00525666189460861,"down",2,15.3834558175921,14.7434988690743,13.4420753623351,13.2758350196233,13.6545744678303,14.9196896968109,14.9040070962243,13.0999755225711,13.1172029023502,13.1989718908259
"sp|P29144|TPP2_HUMAN","TPP2","Tripeptidyl-peptidase 2 OS=Homo sapiens OX=9606 GN=TPP2 PE=1 SV=4",0.00489796516467227,-0.479147028086528,16.0364117929253,0.0158048737858064,"n.s.",0.174566937047338,-0.226714894016325,15.5572647648387,0.443465076101623,"n.s.",15.8096968989089,0.0746080802471579,0.252432134070203,0.132241407675352,"n.s.",0.00544797577062071,0.0110856820407158,"sig",0.0122830952926416,-0.36231917718896,15.6740926157363,0.0256971149600533,"n.s.",0.137115914818541,0.116827850897568,0.344533254721096,"n.s.",0.252556830354505,-0.135604283172635,0.331607523643635,"n.s.",2,16.0780386548488,15.9947849310018,15.6088316416384,15.5915307904906,15.4714318623872,15.9111213669392,15.7082724308787,15.6855495011329,15.747069374169,15.589658971907
"sp|P29353-6|SHC1_HUMAN","SHC1","Isoform 6 of SHC-transforming protein 1 OS=Homo sapiens OX=9606 GN=SHC1",0.78223946453974,0.034022988925571,13.9758040786158,0.808336748697153,"n.s.",0.889524430879842,-0.00987991906679753,14.0098270675414,0.934077161701368,"n.s.",13.965924159549,0.724758685374046,-0.0439029079923685,0.769365157830537,"n.s.",0.900729545936366,0.904045114817113,"n.s.",0.599052685990257,-0.019364712781849,13.956439365834,0.640137292148962,"n.s.",0.560003629367171,-0.05338770170742,0.740627259989382,"n.s.",0.809862715212526,-0.00948479371505151,0.852048490088548,"n.s.",0,13.9335694961585,14.0180386610732,14.0631450101206,13.8456924920056,14.120643700498,13.9193799002288,14.0124684188692,13.9706972913175,13.9547384841129,13.9438823220716
"sp|P29372|3MG_HUMAN","MPG","DNA-3-methyladenine glycosylase OS=Homo sapiens OX=9606 GN=MPG PE=1 SV=3",0.82541986701845,-0.0745036640269863,13.8112170372036,0.848766123470889,"n.s.",0.879619745397091,0.0667276443798386,13.7367133731766,0.931276566156953,"n.s.",13.8779446815834,0.317244538431196,0.141231308406825,0.389356387752015,"n.s.",0.944092344670789,0.945826745793882,"n.s.",0.893515172571287,-0.0481943533477729,13.7630226838558,0.911340911674953,"n.s.",0.872546689576704,0.0263093106792134,0.935443239939376,"n.s.",0.53905730338596,-0.114921997727611,0.613104858098496,"n.s.",0,13.4245347098242,14.1978993645829,13.901431026693,13.601184197684,13.7075248951527,13.9212890699124,13.8346002932544,13.9765133990064,13.5393199977564,13.7732346548046
"sp|P29401-2|TKT_HUMAN","TKT","Isoform 2 of Transketolase OS=Homo sapiens OX=9606 GN=TKT",0.152535253744902,0.219679003718472,19.2883012704883,0.193447810175705,"n.s.",0.0475476740148539,0.432580749957761,19.5079802742068,0.352411841700954,"n.s.",19.7208820204461,0.1172073804779,0.212901746239289,0.181582646270686,"n.s.",0.00605401340989783,0.0119186112377772,"sig",0.0116464809651755,0.549360844511927,19.8376621150002,0.0246595197350461,"n.s.",0.023006599917624,0.329681840793455,0.144764605635511,"n.s.",0.232493262280878,0.116780094554166,0.312025411888037,"n.s.",1,19.1980056922658,19.3785968487108,19.5303840280832,19.6206725339108,19.3728842606264,19.6831797379973,19.7585843028948,19.8941779440943,19.8943111608189,19.7244972400875
"sp|P29692-2|EF1D_HUMAN","EEF1D","Isoform 2 of Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D",0.00377413482181197,0.222795418481692,16.4784371015679,0.0137823316260812,"n.s.",0.148539454300346,0.28203500170217,16.7012325200496,0.413417155609227,"n.s.",16.7604721032701,0.574287318535993,0.059239583220478,0.630983245886423,"n.s.",0.0295495865086985,0.044599132962119,"sig",0.234615271247449,0.0631772165996658,16.5416143181676,0.282644023387943,"n.s.",0.0128395344985123,-0.159618201882026,0.114784035188886,"n.s.",0.115973769587117,-0.218857785102504,0.179400607354046,"n.s.",2,16.4639836762559,16.4928905268799,16.6756154102896,16.689089501957,16.7389926479022,16.6384962407405,16.8824479657996,16.5002075319425,16.6043928671001,16.5202425554601
"sp|P29966|MARCS_HUMAN","MARCKS","Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4",0.710651078386281,0.0512507214995068,18.3798978877338,0.743366473299204,"n.s.",0.727854376360739,0.0691700570765619,18.4311486092333,0.855174400614332,"n.s.",18.4490679448104,0.926445622842916,0.0179193355770551,0.938492284192577,"n.s.",0.667869644049133,0.685037453081116,"n.s.",0.0866930049657609,0.161835976468193,18.541733864202,0.118644199577287,"n.s.",0.363971457647997,0.110585254968687,0.585979021009522,"n.s.",0.561775002614311,0.0926659193916315,0.633837175363457,"n.s.",0,18.4003748811529,18.3594208943148,18.5027956911454,18.2399735568607,18.5506765796939,18.2773457222489,18.6207901673719,18.589530420044,18.4448202497519,18.5908509228102
"sp|P30040|ERP29_HUMAN","ERP29","Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4",0.000378538939760439,0.675721604470318,17.1293307747997,0.00560774023828078,"up",0.153002536396716,0.205233233369629,17.80505237927,0.416492761306201,"n.s.",17.3345640081693,0.00602567124625883,-0.470488371100689,0.0316977432761397,"n.s.",0.00102500477691646,0.00307689507345931,"sig",0.0221735979664459,0.441401557976114,17.5707323327758,0.0394733474136077,"n.s.",0.0397511108884479,-0.234320046494204,0.192593249704094,"n.s.",0.133266138152045,0.236168324606485,0.198745124901318,"n.s.",1,17.165966681703,17.0926948678963,17.8452520139496,17.7867394790578,17.7831656448026,17.4179532138117,17.2511748025269,17.5078942348262,17.7207521597908,17.4835506037103
"sp|P30041|PRDX6_HUMAN","PRDX6","Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3",0.000853372140281008,1.17586942692043,17.5936441924909,0.00694242093243763,"up",0.0302675465131828,0.532458132139354,18.7695136194113,0.309279221362665,"n.s.",18.1261023246302,0.00270684607173408,-0.643411294781075,0.0238668826133778,"down",7.47766170552867e-06,0.000143922994708763,"sig",0.000481905379276833,1.35021219291677,18.9438563854077,0.00502163821972547,"up",0.0498614024726813,0.174342765996343,0.211329674728774,"n.s.",0.00104133105705703,0.817754060777418,0.0135207746773437,"up",1,17.5112118110066,17.6760765739752,18.8505860653484,18.7697429573124,18.6882118355731,18.1729215833852,18.0792830658753,18.956959847474,18.8659896515074,19.0086196572416
"sp|P30044|PRDX5_HUMAN","PRDX5","Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4",0.00480736199703773,0.54279783965281,18.5802286760222,0.0156358732150173,"n.s.",0.454576549999582,0.101616738250517,19.123026515675,0.682275910980284,"n.s.",18.6818454142727,0.0144868665377154,-0.441181101402293,0.0478798255670755,"n.s.",0.00687900644556837,0.0131934988803633,"sig",0.108253059857665,0.261477656913424,18.8417063329356,0.143170578760824,"n.s.",0.0372437938591308,-0.281320182739385,0.188183074853927,"n.s.",0.290519036840256,0.159860918662908,0.372191968888534,"n.s.",2,18.5166948790871,18.6437624729572,19.1049520073181,19.0612969043237,19.2028306353831,18.7721549187236,18.5915359098217,18.9368108778757,18.6795581513995,18.9087499695315
"sp|P30048|PRDX3_HUMAN","PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",0.15118837344187,-0.148181605119515,17.5788526670843,0.192186619231467,"n.s.",0.39038718952066,-0.111117890706652,17.4306710619648,0.643824034330443,"n.s.",17.4677347763776,0.706476714387589,0.0370637144128629,0.755821575753551,"n.s.",0.581851017500286,0.601742551195277,"n.s.",0.633668566375488,-0.0643602641367025,17.5144924029476,0.67142601981237,"n.s.",0.453535307710212,0.0838213409828121,0.660127903393156,"n.s.",0.742522543942437,0.0467576265699492,0.797091129848968,"n.s.",0,17.6371533569958,17.5205519771728,17.4240971204563,17.5195839005823,17.3483321648557,17.5516379261378,17.3838316266175,17.6847865579582,17.4684744105228,17.3902162403618
"sp|P30050|RL12_HUMAN","RPL12","60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1",0.00725553054122406,-0.628669693356411,16.1293108289906,0.0196893080791639,"down",0.48955880548951,-0.149055649747494,15.5006411356342,0.698272193357314,"n.s.",15.9802551792431,0.0155969983420311,0.479614043608917,0.0500327240932606,"n.s.",0.00215907622787868,0.00536509394325152,"sig",0.0134319565027215,-0.754937465765895,15.3743733632247,0.0275027294598903,"down",0.217429892879739,-0.126267772409484,0.444644130939067,"n.s.",0.0244725963467506,-0.605881816018401,0.0584484198880058,"n.s.",2,16.0039728810104,16.2546487769708,15.467552191163,15.508029322524,15.5263418932154,15.854487506618,16.1060228518681,15.4974158079568,15.2123380314194,15.4133662502978
"sp|P30085-3|KCY_HUMAN","CMPK1","Isoform 3 of UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1",0.00669600580324666,0.499497178777819,15.9374436551625,0.0189855554490668,"n.s.",0.0736593971777125,0.339765268889476,16.4369408339403,0.369468061375751,"n.s.",16.277208924052,0.0965044842720613,-0.159731909888343,0.156473078562034,"n.s.",0.000176147453356805,0.000922123360712867,"sig",0.00174442712672463,0.792621821161212,16.7300654763237,0.00792296349329554,"up",0.00513853125656763,0.293124642383393,0.0808330493821601,"n.s.",0.00650291859373195,0.452856552271736,0.028675942909287,"n.s.",1,15.8618263558793,16.0130609544457,16.4235543274901,16.5073599718069,16.379908202524,16.3390668738298,16.2153509742741,16.8002890864067,16.7163556815379,16.6735516610265
"sp|P30086|PEBP1_HUMAN","PEBP1","Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3",0.000583165559456613,1.64095384588562,16.2091755284472,0.00636039236847346,"up",0.0254697877301831,0.605670586728021,17.8501293743328,0.309279221362665,"n.s.",16.8148461151752,0.00182669844396994,-1.03528325915759,0.0216345413073339,"down",3.98632019153573e-06,0.000100332612820807,"sig",0.000253743607354607,1.64644347318596,17.8556190016332,0.0044707151962354,"up",0.948690714368517,0.00548962730034219,0.970642907258846,"n.s.",0.000660657285982103,1.04077288645794,0.0120300058935767,"up",1,16.1301270322247,16.2882240246697,17.9807775036291,17.8182327599961,17.7513778593733,16.755989776776,16.8737024535745,17.8778618912698,17.7738641875709,17.9151309260587
"sp|P30101|PDIA3_HUMAN","PDIA3","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",0.881027956641695,0.0166729256899707,19.7137055219932,0.892842505059551,"n.s.",0.0791773570063549,-0.398814309829291,19.7303784476831,0.369468061375751,"n.s.",19.3148912121639,0.0246161677773677,-0.415487235519262,0.066019754891432,"n.s.",0.013550821235633,0.0227609276606731,"sig",0.0794620611117863,-0.228346474456043,19.4853590475371,0.110169433880409,"n.s.",0.0314741422260347,-0.245019400146013,0.172185383514778,"n.s.",0.133006485617107,0.170467835373248,0.198538878165682,"n.s.",2,19.8018477750809,19.6255632689054,19.6431208108465,19.7005150904801,19.8474994417227,19.395483732346,19.2342986919818,19.5742597292155,19.4477649863488,19.434052427047
"sp|P30153|2AAA_HUMAN","PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4",0.00264111248426936,0.932512788829218,16.2557369293445,0.0114326776143219,"up",0.0511721896678421,0.330572717370408,17.1882497181737,0.35444546600541,"n.s.",16.5863096467149,0.0092917621611171,-0.601940071458809,0.0391415951242794,"down",5.15400158577545e-05,0.000397733329921162,"sig",0.000622403903936825,1.08136208525057,17.3370990145951,0.00522180916328536,"up",0.151623296997556,0.148849296421353,0.364204437539743,"n.s.",0.00182957592883647,0.750789367880163,0.0170876545358167,"up",1,16.3107427363928,16.2007311222963,17.3291145388524,17.1025212621297,17.1331133535391,16.5312924912514,16.6413268021785,17.2503330014285,17.3586010610719,17.4023629812849
"sp|P30519|HMOX2_HUMAN","HMOX2","Heme oxygenase 2 OS=Homo sapiens OX=9606 GN=HMOX2 PE=1 SV=2",0.00130046236584012,-0.828831847846374,17.9397928372283,0.00821450359271986,"down",0.158777619573385,-0.272549408606178,17.1109609893819,0.426535608574809,"n.s.",17.6672434286221,0.0122860752849094,0.556282439240196,0.0442995238917748,"n.s.",8.81738791376947e-05,0.00058878557660926,"sig",0.00092776511751222,-1.04905082948943,16.8907420077389,0.0058830377218992,"down",0.0351899071338475,-0.220218981643058,0.183346140353422,"n.s.",0.00567984515702777,-0.776501420883253,0.026778751230252,"down",2,17.991106549988,17.8884791244686,17.1883882688006,17.1136613177228,17.0308333816224,17.7799854101796,17.5545014470647,16.974199216161,16.7905612785398,16.9074655285157
"sp|P30520|PURA2_HUMAN","ADSS2","Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens OX=9606 GN=ADSS2 PE=1 SV=3",0.00367596229395886,0.688921198339198,15.9380922734551,0.0135556696425937,"up",0.036947809896409,0.391680232619528,16.6270134717943,0.313884454493717,"n.s.",16.3297725060747,0.0601537448010367,-0.29724096571967,0.113902229739,"n.s.",0.00185312751890891,0.00478188741472393,"sig",0.00770852240006776,0.712081217084357,16.6501734905395,0.018939723950561,"up",0.839701622244318,0.0231600187451591,0.917669909146095,"n.s.",0.0829804301057575,0.320400984464829,0.139666649848785,"n.s.",1,15.9458105273561,15.9303740195541,16.7540926112382,16.5794957793575,16.5474520247873,16.2527070269178,16.4068379852315,16.7327866247132,16.4782271984763,16.739506648429
"sp|P30533|AMRP_HUMAN","LRPAP1","Alpha-2-macroglobulin receptor-associated protein OS=Homo sapiens OX=9606 GN=LRPAP1 PE=1 SV=1",0.173378630563915,0.144807422464453,19.2044644060103,0.216104431532247,"n.s.",0.0886610017762378,-0.324535729795496,19.3492718284748,0.369468061375751,"n.s.",18.8799286762148,0.000435286864630309,-0.469343152259949,0.0129478056460943,"n.s.",0.000757265249171522,0.0024436071967122,"sig",0.0502459456633352,-0.276867956906976,18.9275964491033,0.0761838434710068,"n.s.",0.000367907066515591,-0.421675379371429,0.0356910141460166,"n.s.",0.334043617319908,0.04766777288852,0.416853819935445,"n.s.",2,19.3077181842395,19.1012106277811,19.3085070284201,19.3646308029408,19.3746776540633,18.8890738461336,18.870783506296,18.9513986345079,18.966610176631,18.864780536171
"sp|P30566|PUR8_HUMAN","ADSL","Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=2",0.767220112141136,0.0481674142400674,13.2181271221111,0.794590837491939,"n.s.",0.494273852554039,-0.237349428284507,13.2662945363512,0.699509644372155,"n.s.",12.9807776938266,0.321756231991522,-0.285516842524574,0.393417933885,"n.s.",0.456651239722639,0.480438217483111,"n.s.",0.545574278435742,0.130917473204187,13.3490445953153,0.591882970504559,"n.s.",0.657015141406176,0.0827500589641197,0.812454097763042,"n.s.",0.266675273631303,0.368266901488694,0.346239061734764,"n.s.",0,13.3104234464098,13.1258307978124,13.4222740491598,13.3024059010684,13.0742036588254,12.7097674899481,13.2517878977051,13.5568573324406,13.0841523283488,13.4061241251566
"sp|P30626|SORCN_HUMAN","SRI","Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1",0.866584471559144,-0.0299727864801156,20.5020702478432,0.882772226320523,"n.s.",0.34637641486905,0.733518169345821,20.472097461363,0.606715005059707,"n.s.",21.235588417189,0.188076516338592,0.763490955825937,0.257109707047681,"n.s.",0.383535358442373,0.409037709525242,"n.s.",0.489668410192874,0.340835774578029,20.8429060224212,0.536569001390182,"n.s.",0.334052655759499,0.370808561058144,0.559948918875554,"n.s.",0.561418448623063,-0.392682394767792,0.633837175363457,"n.s.",0,20.3518638259385,20.6522766697478,20.3951677809813,20.6567545102154,20.3643700928925,21.8170670466247,20.6541097877532,21.4680790603013,20.376961813305,20.6836771936573
"sp|P30740|ILEU_HUMAN","SERPINB1","Leukocyte elastase inhibitor OS=Homo sapiens OX=9606 GN=SERPINB1 PE=1 SV=1",0.0098886691701457,0.660001166520917,16.2830328499818,0.0235143354104046,"up",0.0833228563070282,0.222777244658985,16.9430340165027,0.369468061375751,"n.s.",16.5058100946408,0.0351505680636592,-0.437223921861932,0.0798569347097299,"n.s.",0.00148508174628523,0.00404983212710607,"sig",0.00379264411350302,0.646491596160899,16.9295244461427,0.012509608406635,"up",0.902395220831324,-0.0135095703600179,0.944550671480635,"n.s.",0.0171917555743085,0.423714351501914,0.0473355822055352,"n.s.",1,16.2523501397891,16.3137155601744,17.1134816446854,16.8661345007253,16.8494859040974,16.5672492403569,16.4443709489247,16.9295843222909,16.8282941431726,17.0306948729646
"sp|P30825|CTR1_HUMAN","SLC7A1","High affinity cationic amino acid transporter 1 OS=Homo sapiens OX=9606 GN=SLC7A1 PE=1 SV=1",0.127265836775984,-0.396315892796999,13.3642501027311,0.165669943965607,"n.s.",0.55499213310411,-0.144656868989973,12.9679342099341,0.74362582289789,"n.s.",13.2195932337411,0.121854321177473,0.251659023807026,0.186349629687967,"n.s.",0.172996106613095,0.201726037362097,"n.s.",0.173681952678167,-0.416231662223698,12.9480184405074,0.216070791296338,"n.s.",0.909543785915652,-0.0199157694266994,0.945971795141771,"n.s.",0.231224199407676,-0.271574793233725,0.310832202326178,"n.s.",0,13.5666634035612,13.161836801901,13.1359032105971,12.9322476290996,12.8356517901055,13.182177189226,13.2570092782561,13.147701199717,12.6811215710321,13.015232550773
"sp|P30837|AL1B1_HUMAN","ALDH1B1","Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=3",0.0117486614133562,0.374067219389985,16.7698396663228,0.0264749450031002,"n.s.",0.0613506293815041,0.12991606064897,17.1439068857128,0.366717741937783,"n.s.",16.8997557269718,0.0304596101167103,-0.244151158741015,0.0744871781030465,"n.s.",0.00859286640139718,0.0158570114000204,"sig",0.0336591003113302,0.319081859569259,17.0889215258921,0.0545210773359765,"n.s.",0.529769485654345,-0.0549853598207264,0.722095241367128,"n.s.",0.103976041932303,0.189165798920289,0.166443057339772,"n.s.",1,16.8035477256368,16.7361316070088,17.2244815854885,17.1513664576021,17.0558726140478,16.9014836371519,16.8980278167916,17.1690073240635,16.9637233707307,17.134033882882
"sp|P30876|RPB2_HUMAN","POLR2B","DNA-directed RNA polymerase II subunit RPB2 OS=Homo sapiens OX=9606 GN=POLR2B PE=1 SV=1",0.0302926736153544,-0.167852505495425,15.6516280968734,0.0522772299944301,"n.s.",0.55178078756546,0.220111630326361,15.483775591378,0.740830841436563,"n.s.",15.8717397271998,0.194803734722066,0.387964135821786,0.263823600997765,"n.s.",0.156001813992742,0.184807362557658,"n.s.",0.0363459566442908,-0.202462418315287,15.4491656785581,0.0581819814775535,"n.s.",0.518748292531976,-0.034609912819862,0.712571122235359,"n.s.",0.17118685073748,-0.422574048641648,0.243109103998713,"n.s.",0,15.6215189246126,15.6817372691342,15.5132932015499,15.426519064968,15.5115145076161,15.5627918208054,16.1806876335941,15.4392540168028,15.3858409229611,15.5224020959104
"sp|P31040|SDHA_HUMAN","SDHA","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2",0.00228386277564012,-0.538292077964698,14.561877112046,0.0108498176749757,"n.s.",0.0405135433386761,0.318156168533505,14.0235850340813,0.323771534726596,"n.s.",14.8800332805795,0.000214911869247045,0.856448246498204,0.0106544187299444,"up",2.56545778709269e-05,0.000263967857841739,"sig",0.0101857166525822,-0.438337024407414,14.1235400876385,0.0229845964739648,"n.s.",0.137307874130901,0.0999550535572844,0.344533254721096,"n.s.",0.00136358900361972,-0.756493192940919,0.0152959959996973,"down",2,14.6211517865352,14.5026024375567,14.0537131399683,14.0442793415291,13.9727626207463,14.8508644270583,14.9092021341006,14.1766591926233,14.1651101941153,14.028850876177
"sp|P31150|GDIA_HUMAN","GDI1","Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2",0.0292456017937823,0.661491707581835,16.0970550504885,0.0509539984394332,"n.s.",0.24025048353559,0.305337233151935,16.7585467580704,0.524570903163834,"n.s.",16.4023922836405,0.0412772140482181,-0.3561544744299,0.0885052715372017,"n.s.",0.0109040029758009,0.0191199880690356,"sig",0.0458066508910061,0.499520843819045,16.5965758943076,0.070365897518954,"n.s.",0.159696924978033,-0.161970863762789,0.37328100382224,"n.s.",0.077517042905893,0.19418361066711,0.133492507572675,"n.s.",1,15.9157864375391,16.278323663438,16.8027325332917,16.8651422258738,16.6077655150457,16.366547388721,16.4382371785599,16.6384840828747,16.4912359289259,16.6600076711222
"sp|P31153|METK2_HUMAN","MAT2A","S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1",0.0525343502557679,0.420659179251961,14.4957650955923,0.0805493880210274,"n.s.",0.226951519424804,0.25760862745614,14.9164242748443,0.506538452631623,"n.s.",14.7533737230485,0.162908814410722,-0.163050551795822,0.232767528712612,"n.s.",0.0322672703056859,0.0480776450092005,"sig",0.0496682464252851,0.450627266790724,14.9463923623831,0.0755178914049874,"n.s.",0.770611322124954,0.0299680875387622,0.882239414273216,"n.s.",0.143313383079808,0.193018639334584,0.211225851097808,"n.s.",1,14.3526335888143,14.6388966023703,14.9719155337571,14.9884635018058,14.78889378897,14.7102943176025,14.7964531284944,15.0800272485332,14.8347029358675,14.9244469027485
"sp|P31327-3|CPSM_HUMAN","CPS1","Isoform 3 of Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens OX=9606 GN=CPS1",0.000496587035259268,-1.09323715690451,19.104755566516,0.00606114400944891,"down",0.129182890935722,-0.462341410195904,18.0115184096115,0.405882147694,"n.s.",18.6424141563201,0.0218741148257468,0.630895746708607,0.0612774860529483,"n.s.",0.000235670157739357,0.00112080342459764,"sig",0.000715312160122658,-0.99673437668994,18.108021189826,0.00544380572490083,"down",0.195997201362642,0.0965027802145713,0.419160195478304,"n.s.",0.0344000799796742,-0.534392966494035,0.0748384718706741,"n.s.",2,19.154498256699,19.055012876333,17.9844332767359,18.0958373736247,17.9542845784738,18.4646832298758,18.8201450827644,18.0182555374253,18.157481768807,18.1483262632458
"sp|P31350-2|RIR2_HUMAN","RRM2","Isoform 2 of Ribonucleoside-diphosphate reductase subunit M2 OS=Homo sapiens OX=9606 GN=RRM2",0.0141298095049742,0.563249472832826,16.1656550444,0.0301898327543803,"n.s.",0.0922431649857135,0.390233904261656,16.7289045172328,0.375129487842106,"n.s.",16.5558889486616,0.112140171073837,-0.17301556857117,0.17598210592376,"n.s.",0.000899429343604093,0.00278686819343995,"sig",0.00455512789567332,0.690724518376214,16.8563795627762,0.0137090780657489,"up",0.0813772633377921,0.127475045543388,0.269786167350388,"n.s.",0.00747502741372303,0.300490614114558,0.0304540881060919,"n.s.",1,16.0497351935946,16.2815748952053,16.828223333924,16.7042870335408,16.6542031842335,16.5027547046327,16.6090231926906,16.8682044124474,16.8196742524858,16.8812600233954
"sp|P31483|TIA1_HUMAN","TIA1","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=3",0.0295888891302933,0.825302274189013,13.8077645663943,0.0512790493825846,"n.s.",0.152604267855864,0.477643546900504,14.6330668405833,0.416492761306201,"n.s.",14.2854081132948,0.111171589074495,-0.347658727288509,0.175218419774446,"n.s.",0.0107656318904773,0.0189995402080053,"sig",0.0243126686514735,0.776382195838943,14.5841467622333,0.0424498675707691,"up",0.745939322650199,-0.0489200783500703,0.864275305846831,"n.s.",0.0828839163848845,0.298738648938439,0.139666649848785,"n.s.",1,14.0093388606176,13.606190272171,14.7798258366708,14.7117793379596,14.4075953471196,14.3498498265324,14.2209664000573,14.4470657113272,14.5740841793224,14.7312903960501
"sp|P31689|DNJA1_HUMAN","DNAJA1","DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2",0.0230598772670839,0.331951160911338,18.5312208959863,0.0425149149536226,"n.s.",0.53923848741211,0.121774727753987,18.8631720568976,0.733570212494908,"n.s.",18.6529956237402,0.179922942792621,-0.210176433157351,0.247772672061219,"n.s.",0.0234928305993207,0.0367440447997023,"sig",0.00878330210872677,0.376182574169121,18.9074034701554,0.0208858753631933,"n.s.",0.360323577399952,0.0442314132577835,0.582753354383287,"n.s.",0.106480705703606,0.254407846415134,0.169622623691432,"n.s.",1,18.4537669354708,18.6086748565017,18.8773828159721,18.7886236621584,18.9235096925623,18.7996618525086,18.5063293949719,18.8989310040528,18.8841520710074,18.939127335406
